08jvmphl,,WHO,Domestic Violence: An Additive to COVID-19 Crisis,10.1177/24556327211068286,,,unk,"The pandemic of COVID-19 is one of its kind in the history of pandemics around the world. Apart from creating ripples in its de facto biomedical spheres it also created a whole lot of social problems around the globe. The very common preventive measures that it advocates for such as physical distancing, quarantine and isolation created problems in several of the societies. These measures created problems of social stigma, discrimination, racism and others. In addition, lockdowns imposed by several governments around the globe made people stay at home without attending workplaces. As the lockdowns were stringent and continued for protracted period that led to several forms of domestic violence around the globe. Deviations in routine work life, sitting frivolously at home, use and abuse of different substances coupled with economic imbalance in families led to many different forms of intimate partner and nuptial violence in families. Many a time it happened so that the women could not access the help owing to above mentioned preventive measures that by default has to be imposed upon the citizens and they have to stay longer with the perpetrator without help. Many a time the woman cannot even leave away the perpetrator and take help in other places as she has other family liabilities and responsibilities of caring for the children and other family members. In addition, owing to the very nature of transmission of this disease they were not even entertained by authorities to stay at shelter homes in the name of physical distancing. This article discusses the impact of COVID-19 and resultant domestic violence in an Indian context.",2022,"Dehury, Ranjit Kumar Samal Janmejaya",ANTYAJAA: Indian Journal of Women and Social Change,,#covidwho-1685987,,,,https://doi.org/10.1177/24556327211068286,246842780
7e2mqooe,1859c9ce184af2af955f6dc24e4f555c0a8b7f05,MedRxiv,exRNA Signatures in Extracellular Vesicles and their Tumor-Lineage from Prostate Cancer,10.1101/2020.09.28.20190009,,,medrxiv,"Circulating extracellular vesicles (EVs) present in the bodily fluids of patients with cancer may provide non-invasive access to the tumor tissue. Yet, the transcriptomic lineage of tumor-derived EVs before and after tumor-resection remains poorly understood. Here, we established 60 total small RNA-sequencing profiles from 17 aggressive prostate cancer (PCa) patients tumor and adjacent normal tissue, and EVs isolated from urine, serum, and cancer cell culture media. We interrogated the key satellite alteration in tumor-derived EVs and found that resection of tumor prostate tissue leads to differential expression of reactive oxygen species (ROS), P53 pathways, inflammatory/cytokines, oncogenes, and tumor suppressor genes in the EV nanosatellites. Furthermore, we provide a set of novel EV-specific RNA signature, which are present in cancer but are nonexistent in post-resection patients with undetectable cancer. Finally, using a de novo RNAseq assembly followed by characterization of the small RNA landscape, we found novel small RNA clusters (smRCs) in the EVs, which reside in the unannotated regions. Novel smRCs were orthogonally validated for their differential expression in the biomarker discovery cohort using RT-qPCR. We demonstrate that circulating tumor EVs provide a glimpse of the tumor tissue biology, resolving a major bottleneck in the current liquid biopsy efforts. Secretory vesicles appear to be playing a key role in non-canonical Wnt signaling and miRNA pathways, similar to the circulating tumor cells (CTCs), hence, we propose that such vesicles be called circulating tumor extracellular vesicles (CTEVs).",2020-09-30,"Dogra, N.; Ahsen, M. E.; Kozlova, E. G.; Chen, T.-y.; allette, k.; Olsen, R.; Han, D.; Kim, S.; Gifford, S. M.; Smith, J. T.; Wunsch, B. H.; Weil, R.; Bhatt, K.; Yadav, k. K.; vlachos, k.; Nair, S.; Gordon, R. E.; Smith, M.; Sebra, R.; Margolin, A.; Sahoo, S.; Tewari, A.; Cordon-Cardo, C.; Losic, B.; Stolovitzky, G. A.",,,,,document_parses/pdf_json/1859c9ce184af2af955f6dc24e4f555c0a8b7f05.json,,http://medrxiv.org/cgi/content/short/2020.09.28.20190009v1?rss=1,222066392
4hq6s0da,,WHO,Natural ventilation optimization study in mechanically ventilated studio apartment room in surabaya,10.6180/jase.202202_25(1).0014,,,unk,"After Covid-19, residential has become the main space for every activity, including work, education, and leisure. Therefore, comfort in residential space is crucial to the occupant. As researchers have found traces, that the virus is airborne, the air quality in the residence must be highlighted, especially for people who live in a centralized cooling system residence. When the cooling system is well maintained, there is no significant risk of viral transmission, but not all residential building has HEPA-filters, nor a well-maintained system. This research focuses on the studio room apartment unit, as it has the smallest opening area compared to other room types. A small one-sided opening is not ideal for the wind to move throughout the room. A few design suggestion is simulated under three air-flow speed, to prove that natural ventilation is possible to be adapted, to reach comfort while minimizing the risk of viral transmission. The result is, the indoor wind speed can be enhanced the most at the overall unit area by modifying the fixed window to an operable window, giving upper horizontal opening in the wall across the existing opening, and using gauze doors on both door openings. The furniture layout is proved to affect wind distribution in the room. This research can also serve as an alternative strategy to optimize the use of natural ventilation to decrease energy use for cooling in the tropic area, after the pandemic. © 2021 Tamkang University. All rights reserved.",2022,"Wijaya, E. S.",Journal of Applied Science and Engineering (Taiwan),,#covidwho-1341898,,,,https://doi.org/10.6180/jase.202202_25(1).0014,238030466
rgow7w65,,WHO,A losing battle? Women's sport pre- and post-COVID-19. (Special Issue: Sport and COVID-19: impact and challenges for the future: volume 1.),10.1080/16184742.2021.1904267,,,unk,"Research question: In 2019, women's sport was reported as being on the rise. Increased participation rates, media coverage, investment and support were evident. Following the spread of COVID-19 across the globe, which halted most forms of competitive sport, there were repeated concerns about the future of women's sport. This research aims to document elite sportswomen's perceptions of the state of women's sport pre-COVID-19 and the possible impact moving forwards. Research methods: Ninety five responses from an online, anonymous, qualitative questionnaire completed by elite sportswomen mainly based, in the UK, on the impact of COVID-19 on women's sport were collected. Data were subject to a thematic analysis, to determine key concerns, and the frequency data of responses were quantitatively recorded. Results and findings: Most sportswomen felt that women's sport was on an upward trajectory, but many juxtaposed that against inequality compared to men's sport in terms of media coverage and finance. There were concerns that the subordinate position women's sport, with less resources and support, will have severe implications post-COVID-19. However, there were considerations that a pause in sport would allow for personal development, increased participation upon sports return and space for a reconfiguration of sport. Implications: Those involved in sport are encouraged to think more critically about progress narratives in women's sport. We caution that these hide perpetual, structural and symbolic inequalities and propose that they are positioned more coherently within wider gender equity agenda. This is a process that will require widespread cultural change.",2021,"Bowes, A.; Lomax, L.; Piasecki, J.",European Sport Management Quarterly,,#covidwho-1747007,,,,https://doi.org/10.1080/16184742.2021.1904267,234863582
4pktxpbh,,WHO,The Development of Face Recognition Model in Indonesia Pandemic Context Based on Dcnn and Arcface Loss Function,10.24507/ijicic.17.05.1513,,,unk,"The advancement of technology opens opportunities for implementation that benefits the social and economic aspects of human life. Given the latest achievement in face recognition technology that surpasses human ability to identify a face, the research explores the application of this scientific discovery in the Indonesian context during the current pandemic situation. Toward the effort to achieve this goal, the study develops an Indonesia Labelled Face in the Wild (ILFW) that collects face images of famous Indonesian people from the Internet in various poses, expressions, lighting/illumination, and fashion attribute. In response to the recent COVID-19 pandemic situation, the study also augmented a face mask to a portion of collected face images. Using DCNN, RetinaFace as the face detection model, and Arcface loss function, and adopting CRISP DM, the research contributes by providing a method to develop a face dataset with 1,200 identities, and face recognition model with 92 percent accuracy and be able to recognize Indonesian people with a face mask. The researchers also recommend use cases for realtime face recognition in the business organization. It uses CCTV to perform automatic attendance, security surveillance, and employee location tracking and exhibits deployment consideration. Future research could increase the accuracy of face recognition model by adding more identities to the face dataset.",2021,"Wirianto, Mauritsius T.",International Journal of Innovative Computing Information and Control,,#covidwho-1372192,,,,https://doi.org/10.24507/ijicic.17.05.1513,239746208
y14nbb7p,,WHO,Virfie: Virtual Group Selfie Station for Remote Togetherness,10.1145/3491101.3519767,,,unk,"Selfies have become a prominent means of online communication. Group selfies, in particular, encourage people to represent their identity as part of the group and foster a sense of belonging. During the COVID-19 pandemic, video conferencing systems are used as a tool for group selfies. However, conventional systems are not ideal for group selfies due to the rigidness of grid-based layout, information overload, and lack of eye contact. To explore design opportunities and needs for a novel virtual group selfie platform, we conducted a participatory design, and identified three characteristics of virtual group selfie scenarios, ""context with narratives"", ""interactive group tasks"", and ""capturing subtle moments.""We implemented Virfie, a web-based platform that enables users to take group selfies with embodied social interaction, and to create and customize selfie scenarios using a novel JSON specification. In order to validate our design concept and identify usability issues we conducted a user study. Feedbacks from the study participants suggest that Virfie is effective at strengthening social interaction and remote togetherness. © 2022 ACM.",2022,"Im, H.; Kim, T.; Jung, E.; Ku, B.; Baek, S.; Lee, T. Y.","2022 zh Conference on Human Factors in Computing Systems, zh EA 2022",,#covidwho-1846569,,,,https://doi.org/10.1145/3491101.3519767,248419418
6bch9c3o,,WHO,Guttate Psoriasis Following COVID-19 Infection,10.12788/cutis.0443,,,unk,,2022,"Janodia, R. P.; Kupetsky, E. A.",Cutis,,#covidwho-1716155,,,,https://doi.org/10.12788/cutis.0443,248640170
eww8goa8,,WHO,Is the Coronavirus Crisis Over? Gaps in Healthcare and Politics/ ¿Se Acaba La Crisis Del Coronavirus? Carencias En La Sanidad Y En La Política,10.25176/rfmh.v20i3.3030,,,cc-by,"La crisis del coronavirus que sufrimos globalmente pronto debiera acabar. En el momento de escribir estetexto (17/4/2020), en el mundo se contabilizan más de 150 000 muertos por esta causa, y casi un millón decasos confirmados. Por la carencia de tests diagnósticos y por la política sanitaria de efectuar análisis, principalmente a los queingresan con respiratorios en los hospitales, se desconoce la cifra real de afectados, que debe ser muchomayor a los casos contabilizados. Nosotros, autores de esta carta al editor tenemos familiares afectados,incluso en Unidades de Cuidados Intensivos (UCI). Las autoridades sanitarias y políticas no paran de decirque lo peor está por llegar, y ciertamente, ciertamente, algo importante, que todos nos quedemos encasa. Una vez decretado por los Gobiernos el estado de alarma nacional, el cumplimiento del aislamientodebemos tomarlo como una obligación para todos.",2020,"Trelles, Mario A; Martínez Carpio, Pedro A",Rev. Fac. Med. Hum,,#covidwho-1390841,,,,https://doi.org/10.25176/rfmh.v20i3.3030,225644918
8uz1abq0,,WHO,Leveraging Drug-Target Interaction Data for the Translation of Computational Models into Clinically Actionable Interventions,10.1109/bibm52615.2021.9669536,,,unk,"Computational modeling is an effective tool for studying complex disease. However, solutions to many models are purely mathematical and cannot immediately provide clinical insights. To overcome this barrier, we propose a series of quantitative scoring metrics that can be used in combination with drug-target interaction data to identify solutions that are readily clinically actionable. Furthermore, we introduce methods for the prediction and ranking of pharmaceutical interventions that closely align with these high-scoring solutions, with an emphasis on robustness across multiple solutions. We demonstrate these methods on a previously-described model of COVID-19 induced cytokine storm. These scoring methods ultimately identify multiple pharmaceutical candidates that have been shown to be effective in reducing mortality rates in COVID-19 patients. © 2021 IEEE.",2021,"Richmanz, S. C.; Lyman, C. A.; Morris, M. C.; Caoy, H.; Nesterovay, A.; Yuryevy, A.; Cheadley, C.; Broderick, G.","2021 IEEE International Conference on Bioinformatics and Biomedicine, BIBM 2021",,#covidwho-1722873,,,,https://doi.org/10.1109/bibm52615.2021.9669536,245935580
gi0vmz0j,,WHO,Busto COVID-19 Score Identify Low Risk Patients. External Validation (preprint),10.21203/rs.3.rs-968550/v1,,,unk,"Background: Coronavirus disease of 2019 (COVID-19) is associated with severe acute respiratory failure. Early identifcation of low-risk COVID-19 patients is crucial, discharging safely patients to home and optimizing the use of available resources. Methods: We aimed to external validate a simple score for the prediction of low-risk outcomes. A retrospective cohort study of patients hospitalized for COVID-19 was carried out by the Busto Hospital and Niguarda hospital. Epidemiological, clinical, laboratory, and treatment variables were collected at hospital admission. Variables included in this retrospective cohort were analized to validate the Busto COVID-19 score as a Clinical Risk Score able to individuate low risk COVID-19 patients. Among COVID-19 patients admitted to the hospital, severe outcome was defned as the composite of the admission to the Intensive Care Unit or death. Results: : The development cohort included 427 consecutive patients. The mean (SD) age of patients among the cohort was 60.5 years;273 (63%) were men. As potential predictors, Busto COVID-19 score variables include: lung ultrasound abnormality, age, total white blood cells count , C-reactive protein value, pO2/FiO2 ratio, lactates value, arterial hypertension and fever from 5 days or more and resulted in the best performing score with an area under the curve in the derivation sample of 0.88 and 0.71 in the external sample. Conclusions: The proposed score can identify patients at low risk for severe outcome who can be safely managed in a low-intensity setting after hospital admission for COVID-19.",2021,"Fabrizio, Foieni Giovanna Beltrami Laura Maria Girolamo Sala Nicola Ughi Francesca Del Gaudio Veronica Menegon Paolo Ghiringhelli Oscar Epis",,,#ppcovidwho-292269,,,,https://doi.org/10.21203/rs.3.rs-968550/v1,242027060
x37e46up,,WHO,"SUTRA: An Approach to Modelling Pandemics with Undetected (Asymptomatic) Patients, and Applications to COVID-19",10.1109/cdc45484.2021.9683063,,,unk,"The COVID-19 pandemic that has swept the world has shown a wide variety of behavior across countries, ranging from a gentle rise and gentle fall in India, to multiple waves with each peak higher than its predecessor in the USA, UK, and other countries. It is therefore a challenge to present a unified model that can manifest this wide range of behavior. In this paper, we present a new mathematical model called SUTRA for pandemics that have undetected (asymptomatic) patients, and demonstrate that it does indeed accurately predict the variety of behavior observed during the COVID-19 pandemic. The acronym SUTRA stands for Susceptible, Undetected, Tested (positive), and Removed Approach. There are several novel features of our proposed model. First, whereas previous papers have divided the patient population into Asymptomatic and Infected, we divide patients instead into Tested (T) and Undetected (U). This explicitly accounts for the fact that, due to contact tracing and other such protocols, some fraction of asymptomatic patients do get detected. Second, we introduce a parameter called ""reach,""to take into account the spatial spread of apandemic over time. Third, we present numerically stable methods for estimating the parameters in our model.We have applied our model to predict the progression of the COVID-19 pandemic in several countries, displaying a variety of behaviors. In all cases, the predictions closely match the actually observed outcomes. In the interests of brevity, we present only the predictions for India. © 2021 IEEE.",2021,"Agrawal, M.; Kanitkar, M.; Vidyasagar, M.","60th IEEE Conference on Decision and Control, CDC 2021",,#covidwho-1746111,,,,https://doi.org/10.1109/cdc45484.2021.9683063,246478010
aeklsgqi,,WHO,The Use Of Video Consultations To Support Orthopedic Patients' Treatment At The Interface Of A Clinic And General Practitioners (preprint)/ en,10.21203/rs.3.rs-1241916/v1,,,unk,"Introduction: Video consultations have proven to be a powerful support tool for patient–doctor interactions in general, not only during the COVID-19 pandemic. This study analyzed the feasibility and usefulness of orthopedic telemedical consultations (OTCs) for orthopedic patients at the interface of a clinic and general practitioners. Methods: : The study was carried out at an orthopedic department of a German hospital between April 2020 and October 2020. After written informed consent was obtained, general practitioners (GPs) of a large adjunct health region could present their patients with orthopedic pathologies to specialists at the hospital via OTCs instead of the usual live consultation (LC). The patients, specialists and GPs were evaluated for their OTC experience and attitude (5-point Likert-scale and open questions, 19 to 27 items). Results: : A total of 89 video consultations took place with 76 patients, 16 GPs and six specialists. The average distance between the GPs/patients and the hospital was 141.9 km. The OTCs were rated as pleasant, and the experience was rated as very satisfying (average Likert-Scale rating, with 5 as strong agreement: specialists = 4.8;GPs = 4.9;patients = 4.7). Following the OTC, a LC was not necessary in 76.4% of cases. Patients with a necessary LC after an OTC showed significantly lower satisfaction with the OTC (p = 0.005). Time savings, the elimination of travel and quick contact with orthopedic consultants were positively highlighted by the participants. A total of 123 recommendations for further treatment were given, such as the initiation of physiotherapy/medication and the use of imaging diagnostics. Different technical and organizational challenges could be identified and addressed. Discussion: The vast majority of the participants stated they had a very positive impression. In particular, the potential savings in travel and time as well as straightforward contact with specialists were rated positively. However, limitations in the assessment of initial presentations of complex medical conditions were also highlighted. Further studies on OTCs with a consultative health professional may specify the areas of application.",,"Estel, Katharina Richter Luise Weber Gordian Fellmer Felix Märdian Sven Willy Christian Back David Alexander",,,#ppcovidwho-328625,,,,https://doi.org/10.21203/rs.3.rs-1241916/v1,246773984
nmkbnesx,,WHO,Computing in this world,10.1080/03080188.2021.1894545,,,unk,"The widespread adoption of GIS technology around the world and the fact that GIS systems are based on GML mean that the OGC has substantial control over how geographical data are expressed and treated in most computing machines. A Geographic Information System (GIS) is a type of software for gathering, managing and analysing geographic data in the form of layers visualized on top of maps or inside three-dimensional scenes. This thematic issue of I Interdisciplinary Science Reviews i , titled ""Computing in the World"", stems from the Fifth International Conference on the History and Philosophy of Computing (HaPoC), which took place in the end of October 2019 in Bergamo, Italy, a few months before that town and the surrounding province became one of the regions hit the hardest in the world by the first wave of the COVID-19 pandemic. [Extracted from the article] Copyright of Interdisciplinary Science Reviews is the property of Taylor & Francis Ltd and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright holder's express written permission. However, users may print, download, or email articles for individual use. This abstract may be abridged. No warranty is given about the accuracy of the copy. Users should refer to the original published version of the material for the full abstract. (Copyright applies to all Abstracts.)",2021,"Verdicchio, Mario",Interdisciplinary Science Reviews,,#covidwho-1475633,,,,https://doi.org/10.1080/03080188.2021.1894545,238638290
cp0c683t,,WHO,Public sphere attitudes toward rumor sources on COVID-19 epidemics: Evidence from community perceptions in Iran,10.21203/rs.3.rs-30297/v1,,,cc-by,"Background: Advancements in technology had raised a variety of information circulation methods. In the case of the COVID-19 outbreak, misinformation seems to travel far faster than the outbreak itself. Misleading rumors are double-edged swords arousing fear and panic on the one side and a reduction in commitment to sanitary measures and induction of wrongdoing on the other side, leading to the disruption of the mitigation measures to tackle with the pandemic. This study aimed to evaluate the factors affecting individuals’ attitudes toward rumor-producing media in Iran. Methods An online survey was conducted in Iran in March 2020 on the source of trusted information and misinformation along with individuals’ perception of the cause of misinformation propagation during the COVID-19 pandemic. Results The results showed that social media were considered as the primary rumor source from the perspective of a majority of the participants (59.3%). Lack of a reliable and formal news source was also introduced as the most common cause of a rumor formation by the participants (63.6%). To identify which media is the main source of rumors, the male participants who had high levels of education and were employed by the government proposed foreign media (P < 0.01);however, the male participants aged 30–50 years with middle income level believed that social media (P < 0.01) were producing rumors. In this regard, the high educated participants (P < 0.001), government employees, and middle-income individuals (P < 0.008) believed that national media produced rumors. In addition, the high-educated individuals (P = 0.002) and government employees (P = 0.009) mentioned that national media produced rumors. Conclusion Although these findings were obtained during the first encounter with the Corona epidemic, the authorities immediately introduced the national media as a source of reliable news, which allowed the media and its journalists to reduce the gap between themselves and public sphere. It is suggested that social networks and foreign media be more accountable in epidemics.",2020,"Banakar, Morteza Sadati Ahmad Kalateh Zarei Leila Shahabi Saeed Heydari Seyed Taghi Lankarani Kamran",,,#ppcovidwho-306236,,,,https://doi.org/10.21203/rs.3.rs-30297/v1,241631672
ysv5qm90,,WHO,An essay on blindness: mental health in primary care and disputes in the face of the pandemic of covid-19/ Um ensaio sobre a cegueira: saúde mental na atenção básica e as disputas diante da pandemia da covid-19,10.1590/s0104-12902021200783,,,unk,"Resumo A atenção básica à saúde (ABS) é um importante recurso para o enfrentamento de problemas relacionados ao sofrimento psíquico. A partir disso, o presente ensaio visa discutir a saúde mental (SM) na ABS diante da pandemia da covid-19. A pandemia ilumina problemas antigos em que é observado a lógica assistencialista e medicalizada do cuidado em SM. Além disso, persistem práticas de subaproveitamento e não reconhecimento das potencialidades da ABS como produtora do cuidado num espinhoso cenário político-econômico de disputa de poder e que incentiva a privatização dos serviços públicos. Esse jogo de forças tem influência na produção do cuidado, sobretudo em contextos caóticos, de injustiças e desigualdades sociais, terrenos férteis para a disseminação da covid-19. Assim, torna-se importante um olhar mais atento sobre os efeitos da SM na ABS, visto que gestores, profissionais e usuários podem mergulhar na ""cegueira branca"". Portanto, é fundamental reconhecer a legitimidade dos saberes, valores e desejos que movimentam os trabalhadores e usuários dos serviços públicos; ou seja, compreender a SM como um campo relacional e dinâmico. Também é importante depositar um sopro de esperança ao gerar reflexões que acendam as luzes para que esse cuidado se aproxime do cuidado integral.",2022,"Mattos, Mússio Pirajá; Pereira, Beatriz Medrado; Gomes, Daiene Rosa",Saúde Soc,,#covidwho-1698760,,,,https://doi.org/10.1590/s0104-12902021200783,245319818
vzpc3r33,,WHO,Management of security activities at innovative-active enterprises,10.3846/btp.2021.13431,,,unk,"The article identifies the fundamental problems of innovation as a factor in strengthening the economic security of an enterprise in the context of globalization and integration of the world’s economic space. The factors that have a direct impact on innovation activity both in the country and in the world have been investigated. Clustering of individual countries was carried out and Ukraine’s place among them was determined according to the Global Innovation Index. Using the software packages MS Excel and CurveExpert 5.0, a study of the index of innovative efficiency in Ukraine was carried out;dynamics of financing innovative activities in Ukraine, as well as the impact of the level of capital investment on the volume of financing innovative activities. It is proposed to assess the level of economic security of an enterprise based on indicators of its innovative development. The features of interpreting the concept of “innovative activity of enterprises” have been investigated. The sequence and interconnection of such categories as innovative potential, innovative activity, and innovative activity are analyzed. The structure of the process of innovation activity has been investigated. The rhombus of innovative activity is analyzed, which is formed from the following elements: Receptivity to new things – provision of resources – communication and organization of the innovation process – a measure of competence. In the study of the specifics of the management of innovative-active enterprises, the analysis of the features and comparison of the differences between innovation activity and other types of economic activity was carried out. The structure of the process of managing innovatively active enterprises has been developed, taking into account aspects of the safety of activities. The prospect of further research identified a thorough analysis of the features of the management process of innovatively active enterprises, considering the impact of global risks and threats. The principal purpose of the article is to study the essence and main characteristics of innovatively active enterprises in the study's context of the security aspect. © 2021 The Author(s). Published by Vilnius Gediminas Technical University.",2021,"Kopytko, M.; Fleychuk, M.; Veresklia, M.; Petryshyn, N.; Kalynovskyy, A.",Business: Theory and Practice,,#covidwho-1438773,,,,https://doi.org/10.3846/btp.2021.13431,239091512
9ytpr6o1,,WHO,QSAR Classification Models for Predicting 3CLPro-protease Inhibitor Activity,10.1109/gucon50781.2021.9573896,,,unk,"The ongoing COVID-19 pandemic achieved a worldwide scale rapidly and has caused devastating casualties in terms of both human lives and in damage to the world economy. Several efforts for designing drugs and vaccines are underway across the globe. One of the potential early breakthroughs resulted due to the potential for repurposing existing drugs for COVID-19, specifically by drug modeling using computing power availability. Prediction of inhibition activity is a major step in such computation based drug discovery process. It is one of the virtual screening processes that throws light on particular molecules that may potential drug candidates. The subsequent stages in drug discovery are highly resource-intensive, during which a streamlined analysis of potential candidates can help in optimal design. Thus, the problem of predicting inhibition activity of compounds on proteins has attracted significant research interest. In this paper, an approach that employs quantitative structure-activity relationship (QSAR) modelling of SARS-CoV-3CLpro enzyme inhibitors for the development of activity classification model is proposed. The classification models predict SAR-CoV-3CLpro inhibitory activity for query compounds in the screening process using labels. Moreover, molecular docking analysis is performed using 3 FDA approved drugs that are being used as repurposed drugs for COVID-19 treatment. The best performing model with docking data (RMSD and Binding energy) of these 3 drugs were validated and the results obtained were promising. © 2021 IEEE.",2021,"Mondal, K.; Sowmya Kamath, S.","4th IEEE International Conference on Computing, Power and Communication Technologies, GUCON 2021",,#covidwho-1526278,,,,https://doi.org/10.1109/gucon50781.2021.9573896,241599164
z7ailcgp,,WHO,The Mental Health Impact of COVID-19 Outbreak: A Nationwide Survey in Iran,10.21203/rs.3.rs-23425/v3,,,cc-by,"Background: Disease outbreak not only carries the risk of death to the public due to the infection, but it also can lead to unbearable psychological impact on the mental health of the individuals. This study aims to explore and evaluate the burden of psychological problems on the Iranian general population during the outbreak of COVID-19. Method: A cross-sectional web-based survey was conducted among the general population of Iran age 15 and above. Demographic variables, depression, and anxiety symptoms were evaluated using the Patient Health Questionnaire-9 and General Anxiety Disorder-7 questionnaires. Results: : Among the 8591 participants, the mean age was 34.37 (±11.25) years and 66.4% were female while 33.6% were male. Based on our results, 1295 (15.1%) and 1733 (20.1%) of the general population clinically significant depressive and anxiety symptoms respectively. Based on the demographic variables, female gender was associated with a higher risk for developing depression and anxiety symptoms, whereas getting information about the disease from medical journals and articles, being older, and being married were considered as associated protective factors. In terms of depression, being a healthcare worker was an associated risk factor. On the other hand, for anxiety, having higher education was a protective factor while a higher number of individuals in a household was considered as a risk factor. Conclusions: : This study identified a major mental health problem in the Iranian population during the time of the COVID-19 outbreak. Therefore, establishing a targeted mental health support program during the time of public emergencies, such as the disease outbreak, is advised.",2020,"Shahriarirad, Reza Erfani Amirhossein Ranjbar Keivan Bazrafshan Amir Mirahmadizadeh Alireza",,,#ppcovidwho-321164,,,,https://doi.org/10.21203/rs.3.rs-23425/v3,243027626
oah6i0x7,,WHO,Opinion Mining Approach: To Understand Public Reactions towards Reopening of Schools and Colleges/Universities in India,10.1109/iciptm54933.2022.9754208,,,unk,"The psychological, developmental, and educational consequences of the prolonged shutdown and digital shift to e-learning methods are being felt in every family throughout India. Amid the COVID-19 pandemic, the use of social media platforms such as Twitter has increased as people turn to it to express their thoughts, anxieties, and concerns. As a result, I conducted sentiment analysis on two sets of data related to the reopening of schools in India and the reopening of colleges/universities in India. The tweets were retrieved from the social media site Twitter using 9 keywords relating to the reopening of schools and colleges/universities. The Tweepy module in Python was used for the extraction process. A total of 2,494 tweets over the course of 16 days, from December 8th, 2021 to December 23 rd, 2021 were gathered. Later a total of 1,510 tweets were evaluated once all of the pre-processing steps were done. The sentimental analysis was carried out using 2 unsupervised Lexicon-based models-the Vader Lexicon and the SentiWordNet Lexicon method. In this study, the outcomes of both techniques are highlighted. The main aim of this research is to gauge the sentiments of the public reactions expressed towards the reopening of schools and colleges/universities. These findings may be a beneficial aspect to consider while the policy-making process. The results of this study suggest that by using both approaches there was a higher number of positive tweets which may indicate that citizens in India are in the favor of schools and colleges reopening. This study can further be expanded by incorporating public viewpoints expressed on various other social networking platforms and can be extended to create a comprehensive dashboard with state-wise catered guidance, instructions, and resources for safely reopening schools and colleges in India. © 2022 IEEE.",2022,"Pitroda, H.","2nd International Conference on Innovative Practices in Technology and Management, ICIPTM 2022",,#covidwho-1846113,,,,https://doi.org/10.1109/iciptm54933.2022.9754208,248247806
ery85j24,9cc213a8f6cb2e53e60d97835622a62884ccf411,BioRxiv,Plant N-glycan breakdown by human gut Bacteroides,10.1101/2022.04.07.487459,,,biorxiv,"The major nutrients available to the human colonic microbiota are complex glycans derived from the diet. To degrade this highly variable mix of sugar structures, gut microbes have acquired a huge array of different carbohydrate-active enzymes (CAZymes), predominantly glycoside hydrolases, many of which have specificities that can be exploited for a range of different applications. Plant N-glycans are prevalent on proteins produced by plants and thus components of the diet, but the breakdown of these complex molecules by the gut microbiota has not been explored. Plant N-glycans are also well characterised allergens in pollen and some plant-based foods, and when plants are used in heterologous protein production for medical applications, the N-glycans present can pose a risk to therapeutic function and stability. Here we use a novel genome association approach for enzyme discovery to identify a breakdown pathway for plant complex N-glycans encoded by a gut Bacteroides species and biochemically characterise five CAZymes involved, including structures of the PNGase and GH92 α-mannosidase. These enzymes provide a toolbox for the modification of plant N-glycans for a range of potential applications. Furthermore, the keystone PNGase also has activity against insect-type N-glycans, which we discuss from the perspective of insects as a nutrient source.",2022-04-07,"Crouch, Lucy I.; Urbanowicz, Paulina A.; Baslé, Arnaud; Cai, Zhi-Peng; Liu, Li; Voglmeir, Josef; Diaz, Javier M. Melo; Benedict, Samuel T.; Spencer, Daniel I.R.; Bolam, David N.",bioRxiv,,,,document_parses/pdf_json/9cc213a8f6cb2e53e60d97835622a62884ccf411.json,,https://doi.org/10.1101/2022.04.07.487459,248051246
l4tuylsy,,WHO,Clinical Experience and Lessons of Coronavirus Disease 2019 (COVID-19) Treatment Early in the Pandemic at a Public Regional Core Hospital,10.2185/jjrm.70.22,,,unk,,2021,"Kuga, Takayuki Yano Yuka Shigeta Masatoshi Sakamoto Ryunosuke Takehara Mayu Nagai Rie Matsuno Takiko Nagao Megumi Watanabe Yasuyo Matsuda Jyunichi Kuboe Ritsuko Hanashima Mari",JOURNAL OF THE JAPANESE ASSOCIATION OF RURAL MEDICINE,,#covidwho-1286900,,,,https://doi.org/10.2185/jjrm.70.22,238010810
fqrskxxy,,WHO,New SARS-CoV-2 Infection in a Pet Cat with Severe Lung Disease in Italy,10.20944/preprints202007.0398.v1,,,cc-by,"The pandemic respiratory disease COVID-19, caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), emerged in Wuhan in December 2019 and then spread throughout the world;Italy was the most affected European country. Despite the close pet-human contact, little is known about the predisposition of pets to SARS-CoV-2. Among these, felines are the most susceptible. In this study, a domestic cat with clear symptoms of pneumonia, confirmed by Rx imaging, was found to be infected by SARS-CoV-2 using quantitative RT–qPCR from a nasal swab. This is the first Italian study reporting on the request of the scientific community to focus attention on the possible role of pets as a SARS-CoV-2 reservoir. An important question remains unanswered: did the cat die from SARS-CoV-2 infection?",2020,"Musso, Nicolò Costantino Angelita La Spina Sebastiano Finocchiaro Alessandra Andronico Francesca Stracquadanio Stefano Liotta Luigi Visalli Rosanna Emmanuele Giovanni",,,#ppcovidwho-317625,,,,https://doi.org/10.20944/preprints202007.0398.v1,222132164
